district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Pudong,整租·保利金色唐城 2室2厅 南,https://sh.lianjia.com/zufang/SH1909834597219172352.html,浦东 唐镇 保利金色唐城,-,-,,,"官方核验, 精装",链家,1天前维护,6600元/月
Pudong,整租·竹园高层 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1909829018509639680.html,浦东 源深 竹园高层,-,-,,,"官方核验, 近地铁, 随时看房",链家,1天前维护,7200元/月
Pudong,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",紫桥公寓,,1700元/月
Pudong,整租·龙威名邸 2室2厅 南,https://sh.lianjia.com/zufang/SH1909848283438645248.html,浦东 洋泾 龙威名邸,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,11000元/月
Pudong,整租·紫竹馨苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1909845106484051968.html,浦东 世博 紫竹馨苑,-,-,,,"官方核验, 月租, 近地铁, 精装, 双卫生间, 随时看房",链家,1天前维护,10500元/月
Pudong,,,,,30.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",保利和寓,,4310元/月
Pudong,,,,,40.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",景瑞悦樘,,3680元/月
Pudong,,,,,23.00㎡,1间在租,,"独栋公寓, 近地铁, 精装, 开放厨房",上海源湾公寓,,3700元/月
Pudong,整租·香楠小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1909842231024418816.html,浦东 张江 香楠小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,10天前维护,5000元/月
Pudong,整租·上船大楼 1室1厅 南,https://sh.lianjia.com/zufang/SH1909849441880244224.html,浦东 梅园 上船大楼,-,-,,,"官方核验, 近地铁, 精装",链家,11天前维护,6800元/月
Pudong,整租·潍坊八村 2室1厅 南,https://sh.lianjia.com/zufang/SH1909846716559917056.html,浦东 潍坊 潍坊八村,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,7200元/月
Pudong,整租·仁恒公园世纪 4室2厅 南,https://sh.lianjia.com/zufang/SH1909851837389864960.html,浦东 杨东 仁恒公园世纪,-,-,,,"官方核验, 精装",链家,5天前维护,48000元/月
Pudong,整租·芳雅苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1909877694091231232.html,浦东 北蔡 芳雅苑,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,5800元/月
Pudong,整租·伟业金锦苑二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909875887529000960.html,浦东 金桥 伟业金锦苑二村,-,-,,,"官方核验, 近地铁",链家,2天前维护,4800元/月
Pudong,,,,,142.00-152.00㎡,5间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",后社,,16000-18000元/月
Pudong,整租·仁恒东郊花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1909879959464181760.html,浦东 唐镇 仁恒东郊花园,-,-,,,"官方核验, 精装, 双卫生间",链家,今天维护,15000元/月
Pudong,,,,,27.00-30.00㎡,2间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",圈子公寓,,3280-3580元/月
Pudong,整租·碧海现代苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1909869167444492288.html,浦东 金桥 碧海现代苑,-,-,,,"近地铁, 精装",链家,2天前维护,4450元/月
Pudong,整租·城林嘉苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1909870363408334848.html,浦东 三林 城林嘉苑,-,-,,,"官方核验, 精装",链家,1天前维护,3800元/月
Pudong,整租·巨峰家苑(公寓) 2室1厅 南,https://sh.lianjia.com/zufang/SH1909871446025306112.html,浦东 金桥 巨峰家苑(公寓),-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,4500元/月
Pudong,,,,,142.00-152.00㎡,5间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",后社,,16000-17800元/月
Pudong,整租·信诚丽都苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1909872287184584704.html,浦东 周浦 信诚丽都苑,-,-,,,官方核验,链家,2天前维护,4500元/月
Pudong,,,,,30.70-42.40㎡,4间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",城家公寓,,4550-5200元/月
Pudong,,,,,50.00㎡,4间在租,,"独栋公寓, 月租, 拎包入住, 精装, 有阳台, 开放厨房, 押一付一",菁舍,,2399元/月
Pudong,,,,,31.00㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",方隅公寓,,4600-4710元/月
Pudong,整租·梅园五街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1909874420629897216.html,浦东 梅园 梅园五街坊,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,7500元/月
Pudong,,,,,30.00㎡,2间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",圈子公寓,,2880-3700元/月
Pudong,整租·上南五村 1室1厅 南,https://sh.lianjia.com/zufang/SH1906607595016159232.html,浦东 世博 上南五村,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,7000元/月
Pudong,,,,,23.00㎡,3间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一",城家公寓,,3900元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 押一付一",魔方公寓,,1920元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",魔方公寓,,2120元/月
Pudong,,,,,10.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,2430元/月
Pudong,整租·东方路3721弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1906612088629886976.html,浦东 南码头 东方路3721弄,-,-,,,"官方核验, 近地铁, 随时看房",链家,2天前维护,4700元/月
Pudong,整租·同润蓝美俊庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1906625505809924096.html,浦东 大团镇 同润蓝美俊庭,-,-,,,"官方核验, 业主自荐, 精装",链家,8天前维护,3200元/月
Pudong,整租·繁荣昌盛 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1906647395190439936.html,浦东 潍坊 繁荣昌盛,-,-,,,"官方核验, 近地铁",链家,3天前维护,14000元/月
Pudong,整租·象屿鼎城(公寓) 3室2厅 南,https://sh.lianjia.com/zufang/SH1906705196512182272.html,浦东 川沙 象屿鼎城(公寓),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,9天前维护,9800元/月
Pudong,,,,,26.00㎡,1间在租,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,3333元/月
Pudong,整租·紫晶苑 3室1厅 南,https://sh.lianjia.com/zufang/SH1906716119553540096.html,浦东 张江 紫晶苑,-,-,,,"官方核验, 精装",链家,今天维护,7200元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 押一付一",魔方公寓,,2137元/月
Pudong,整租·凯利海华府 1室1厅 南,https://sh.lianjia.com/zufang/SH1906901856739655680.html,浦东 北蔡 凯利海华府,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,3天前维护,7700元/月
Pudong,整租·金杨新村四街坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1906911574136717312.html,浦东 金杨 金杨新村四街坊,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,5000元/月
Pudong,整租·保利玲珑公馆 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1906921984558628864.html,浦东 临港新城 保利玲珑公馆,-,-,,,"官方核验, 精装, 双卫生间",链家,5天前维护,4500元/月
Pudong,整租·三林安居苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1906924893539139584.html,浦东 三林 三林安居苑,-,-,,,"近地铁, 精装, 双卫生间",链家,2天前维护,7800元/月
Pudong,,,,,30.70-39.50㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城家公寓,,4750-5100元/月
Pudong,整租·公元2040 3室2厅 南,https://sh.lianjia.com/zufang/SH1906927721024323584.html,浦东 祝桥 公元2040,-,-,,,"官方核验, 双卫生间",链家,今天维护,5200元/月
Pudong,整租·东锦苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1906930248251867136.html,浦东 川沙 东锦苑,-,-,,,随时看房,链家,4天前维护,3200元/月
Pudong,整租·海尚东苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1906947176391507968.html,浦东 曹路 海尚东苑,-,-,,,精装,链家,2天前维护,3800元/月
Pudong,整租·海联大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1906945985234337792.html,浦东 梅园 海联大厦,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,3天前维护,6000元/月
Pudong,,,,,33.00㎡,2间在租,,"独栋公寓, 精装, 有阳台, 开放厨房",柚米寓,,2370-2645元/月
Pudong,整租·东昌新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1906952953420316672.html,浦东 陆家嘴 东昌新村,-,-,,,"官方核验, 业主自荐, 近地铁, 精装, 随时看房",链家,3天前维护,7000元/月
Pudong,整租·地杰国际城D街坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1906959989273001984.html,浦东 御桥 地杰国际城D街坊,-,-,,,"官方核验, 精装",链家,3天前维护,5200元/月
Pudong,整租·绿城上海御园 3室2厅 南,https://sh.lianjia.com/zufang/SH1906963276298715136.html,浦东 高行 绿城上海御园,-,-,,,"官方核验, 精装",链家,3天前维护,11000元/月
Pudong,整租·金桥新村一街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1906972745216819200.html,浦东 金桥 金桥新村一街坊,-,-,,,官方核验,链家,1天前维护,5000元/月
Pudong,整租·桃园公寓(川沙) 3室2厅 南,https://sh.lianjia.com/zufang/SH1905554743506239488.html,浦东 川沙 桃园公寓(川沙),-,-,,,官方核验,链家,1天前维护,6800元/月
Pudong,,,,,33.00㎡,2间在租,,"独栋公寓, 精装, 有阳台, 开放厨房",柚米寓,,2383-2626元/月
Pudong,整租·华高二村 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1905559409715576832.html,浦东 高行 华高二村,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6800元/月
Pudong,整租·君誉江畔 1室1厅 西南,https://sh.lianjia.com/zufang/SH1905554026884235264.html,浦东 塘桥 君誉江畔,-,-,,,"近地铁, 精装",链家,1天前维护,8000元/月
Pudong,,,,,25.70㎡,3间在租,,"独栋公寓, 月租, 精装, 押一付一",城家公寓,,4200-4400元/月
Pudong,,,,,35.70㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",励业公寓,,4400-4600元/月
Pudong,整租·诚康雅苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1905595952266215424.html,浦东 康桥 诚康雅苑,-,-,,,"近地铁, 精装",链家,11天前维护,5500元/月
Pudong,,,,,45.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城家公寓,,4800-5000元/月
Pudong,整租·培花七村 2室1厅 南,https://sh.lianjia.com/zufang/SH1905590403281715200.html,浦东 北蔡 培花七村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,5300元/月
Pudong,整租·峨山小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1905592541693083648.html,浦东 塘桥 峨山小区,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6800元/月
Pudong,,,,,33.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",方隅公寓,,3999-4410元/月
Pudong,整租·天和湖滨家园(公寓) 2室2厅 南,https://sh.lianjia.com/zufang/SH1905603072197918720.html,浦东 川沙 天和湖滨家园(公寓),-,-,,,"官方核验, 精装",链家,3天前维护,4200元/月
Pudong,整租·碧云壹零 4室2厅 南/北,https://sh.lianjia.com/zufang/SH1905606281402515456.html,浦东 临港新城 碧云壹零,-,-,,,"官方核验, 精装, 随时看房",链家,今天维护,6500元/月
Pudong,整租·光明·唐镇壹号 2室1厅 南,https://sh.lianjia.com/zufang/SH1905611243067015168.html,浦东 唐镇 光明·唐镇壹号,-,-,,,"官方核验, 精装",链家,3天前维护,6900元/月
Pudong,整租·荷五小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1905614861434355712.html,浦东 金桥 荷五小区,-,-,,,"官方核验, 精装",链家,4天前维护,5500元/月
Pudong,整租·金海华城康平佳苑 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1905613738833084416.html,浦东 曹路 金海华城康平佳苑,-,-,,,"近地铁, 精装",链家,今天维护,5300元/月
Pudong,整租·竹园新村(浦东) 2室1厅 南,https://sh.lianjia.com/zufang/SH1905624775426834432.html,浦东 源深 竹园新村(浦东),-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,6800元/月
Pudong,整租·联鑫坊 3室1厅 南,https://sh.lianjia.com/zufang/SH1905635203406102528.html,浦东 金桥 联鑫坊,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,7200元/月
Pudong,,,,,25.00-45.00㎡,2间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",菁舍,,1566-2200元/月
Pudong,整租·金桥酒店公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1905826318524612608.html,浦东 碧云 金桥酒店公寓,-,-,,,"官方核验, 精装",链家,4天前维护,5000元/月
Pudong,,,,,50.00㎡,1间在租,,"独栋公寓, 月租, 精装, 有阳台, 开放厨房, 押一付一",菁舍,,2250元/月
Pudong,整租·罗山花苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1905832468733231104.html,浦东 碧云 罗山花苑,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,8000元/月
Pudong,整租·汇善嘉苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1905831732020510720.html,浦东 新场 汇善嘉苑,-,-,,,近地铁,链家,5天前维护,3600元/月
Pudong,整租·吉云公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1905833251952394240.html,浦东 联洋 吉云公寓,-,-,,,"官方核验, 随时看房",链家,8天前维护,5500元/月
Pudong,整租·由由四季苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1905834895737880576.html,浦东 北蔡 由由四季苑,-,-,,,"官方核验, 近地铁",链家,2天前维护,6900元/月
Pudong,,,,,28.60㎡,4间在租,,"独栋公寓, 月租, 精装, 押一付一",城家公寓,,4300元/月
Pudong,整租·临港家园 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1905837317319294976.html,浦东 临港新城 临港家园,-,-,,,"官方核验, 精装",链家,2天前维护,4800元/月
Pudong,整租·绿城上海御园 3室2厅 南,https://sh.lianjia.com/zufang/SH1905838316691914752.html,浦东 高行 绿城上海御园,-,-,,,"官方核验, 精装",链家,2天前维护,13000元/月
Pudong,,,,,37.00-42.00㎡,3间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",景瑞悦樘,,3680-4130元/月
Pudong,整租·潍坊三村 1室1厅 南,https://sh.lianjia.com/zufang/SH1905838488750653440.html,浦东 潍坊 潍坊三村,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,5000元/月
Pudong,整租·金桥新村四街坊 3室1厅 南,https://sh.lianjia.com/zufang/SH1905818128554655744.html,浦东 金桥 金桥新村四街坊,-,-,,,"官方核验, 精装",链家,5天前维护,6450元/月
Pudong,整租·城基路148弄 3室2厅 南,https://sh.lianjia.com/zufang/SH1905824183649042432.html,浦东 惠南 城基路148弄,-,-,,,"官方核验, 精装",链家,2天前维护,4200元/月
Pudong,,,,,28.60㎡,1间在租,,"独栋公寓, 月租, 精装, 押一付一",城家公寓,,4400元/月
Pudong,,,,,19.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 开放厨房, 押一付一",城家公寓,,3700元/月
Pudong,整租·爱法珑庭 1室1厅 南,https://sh.lianjia.com/zufang/SH1899746167625875456.html,浦东 潍坊 爱法珑庭,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,9200元/月
Pudong,整租·毕加索小镇(二期)(别墅) 5室5厅 复式 南/北,https://sh.lianjia.com/zufang/SH1899747178037903360.html,浦东 唐镇 毕加索小镇(二期)(别墅),-,-,,,"官方核验, 精装",链家,5天前维护,32200元/月
Pudong,整租·万科海上传奇 3室2厅 南,https://sh.lianjia.com/zufang/SH1899756376133992448.html,浦东 御桥 万科海上传奇,-,-,,,"官方核验, 近地铁",链家,今天维护,11500元/月
Pudong,整租·桃林公寓 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1899777842669944832.html,浦东 梅园 桃林公寓,-,-,,,"官方核验, 近地铁, 双卫生间",链家,2天前维护,11000元/月
Pudong,整租·潍坊四村 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1899787949646544896.html,浦东 潍坊 潍坊四村,-,-,,,"官方核验, 近地铁, 精装",链家,10天前维护,5800元/月
Pudong,整租·东方颐城 2室2厅 南,https://sh.lianjia.com/zufang/SH1899790254966046720.html,浦东 书院镇 东方颐城,-,-,,,"官方核验, 精装",链家,1天前维护,2900元/月
Pudong,整租·证大家园(三期) 2室2厅 南,https://sh.lianjia.com/zufang/SH1899796233103343616.html,浦东 金桥 证大家园(三期),-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,6500元/月
Pudong,整租·凌一小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1899795207294025728.html,浦东 洋泾 凌一小区,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,5000元/月
Pudong,,,,,12.00㎡,1间在租,,"独栋公寓, 拎包入住, 精装, 开放厨房",微乐社区,,1600元/月
Pudong,,,,,23.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",景瑞悦樘,,3680元/月
Pudong,整租·和顺欣苑(西区) 2室1厅 南,https://sh.lianjia.com/zufang/SH1899808338464473088.html,浦东 川沙 和顺欣苑(西区),-,-,,,精装,链家,1天前维护,4320元/月
Pudong,,,,,30.00-35.00㎡,2间在租,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",柚米寓,,3706-3810元/月
Pudong,整租·前滩东方惠礼 1室1厅 北,https://sh.lianjia.com/zufang/SH1899810936693194752.html,浦东 杨思前滩 前滩东方惠礼,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,8天前维护,8800元/月
Pudong,整租·吉利名苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1899817432386633728.html,浦东 杨思前滩 吉利名苑,-,-,,,"官方核验, 随时看房",链家,7天前维护,6500元/月
Pudong,整租·浦发罗兰翡丽 2室1厅 南,https://sh.lianjia.com/zufang/SH1899816070416433152.html,浦东 唐镇 浦发罗兰翡丽,-,-,,,"官方核验, 精装",链家,2天前维护,8000元/月
Pudong,整租·品华苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1900017525811314688.html,浦东 三林 品华苑,-,-,,,"官方核验, 精装, 押一付一",链家,3天前维护,5800元/月
Pudong,整租·妙栏路392弄 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1900047159995138048.html,浦东 川沙 妙栏路392弄,-,-,,,"官方核验, 随时看房",链家,5天前维护,2800元/月
Pudong,,,,,30.00-35.00㎡,2间在租,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",柚米寓,,3710-3860元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 押一付一",魔方公寓,,1920元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",魔方公寓,,2120元/月
Pudong,整租·印象生活广场 1室1厅 东,https://sh.lianjia.com/zufang/SH1900050869290795008.html,浦东 周浦 印象生活广场,-,-,,,"业主自荐, 精装",链家,2天前维护,3600元/月
Pudong,整租·联勤小区 3室1厅 南,https://sh.lianjia.com/zufang/SH1900048959657738240.html,浦东 北蔡 联勤小区,-,-,,,"官方核验, 押一付一",链家,1天前维护,6500元/月
Pudong,整租·万馨佳园 1室1厅 东南,https://sh.lianjia.com/zufang/SH1900039519118295040.html,浦东 川沙 万馨佳园,-,-,,,随时看房,链家,3天前维护,3800元/月
Pudong,整租·晶耀名邸二期 2室2厅 南,https://sh.lianjia.com/zufang/SH1900084866121203712.html,浦东 杨思前滩 晶耀名邸二期,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,16500元/月
Pudong,,,,,10.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,2430元/月
Pudong,,,,,26.00㎡,1间在租,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,3333元/月
Pudong,整租·玉兰香苑(三期) 2室1厅 南,https://sh.lianjia.com/zufang/SH1900062091180507136.html,浦东 张江 玉兰香苑(三期),-,-,,,"官方核验, 随时看房",链家,3天前维护,5300元/月
Pudong,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 押一付一",魔方公寓,,2137元/月
Pudong,整租·陆家嘴滴水涟岸二期 3室2厅 南,https://sh.lianjia.com/zufang/SH1900097647591555072.html,浦东 临港新城 陆家嘴滴水涟岸二期,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,5000元/月
Pudong,,,,,30.70-39.50㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城家公寓,,4750-5100元/月
Pudong,整租·和达家园 2室1厅 南,https://sh.lianjia.com/zufang/SH1905932688271867904.html,浦东 洋泾 和达家园,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,9000元/月
Pudong,整租·罗山三村 1室1厅 南,https://sh.lianjia.com/zufang/SH1905927878738968576.html,浦东 金杨 罗山三村,-,-,,,"官方核验, 业主自荐, 近地铁",链家,今天维护,4300元/月
Pudong,整租·大华锦绣华城(十二街区) 3室2厅 南,https://sh.lianjia.com/zufang/SH1905920743699382272.html,浦东 北蔡 大华锦绣华城(十二街区),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,8天前维护,11000元/月
Pudong,,,,,30.00㎡,2间在租,,"独栋公寓, 有阳台, 开放厨房",浦发有家,,2500-3240元/月
Pudong,整租·中星长岛苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1905955408321708032.html,浦东 金桥 中星长岛苑,-,-,,,"官方核验, 精装",链家,3天前维护,7566元/月
Pudong,,,,,30.00㎡,2间在租,,"独栋公寓, 有阳台, 开放厨房",浦发有家,,2500-3350元/月
Pudong,整租·金杨新村九街坊 3室2厅 南,https://sh.lianjia.com/zufang/SH1905963938818818048.html,浦东 金杨 金杨新村九街坊,-,-,,,官方核验,链家,2天前维护,6600元/月
Pudong,整租·中邦城市 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1905976675020046336.html,浦东 康桥 中邦城市,-,-,,,"官方核验, 精装, 随时看房",链家,5天前维护,8300元/月
Pudong,整租·黄山三村 2室1厅 南,https://sh.lianjia.com/zufang/SH1905971573211267072.html,浦东 金杨 黄山三村,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,5200元/月
Pudong,整租·中邦城市 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1905972358322061312.html,浦东 康桥 中邦城市,-,-,,,"官方核验, 精装",链家,3天前维护,8000元/月
Pudong,整租·绿洲康城亲水湾(西区) 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1905981164946980864.html,浦东 御桥 绿洲康城亲水湾(西区),-,-,,,"官方核验, 精装",链家,今天维护,6800元/月
Pudong,整租·绿都绣云里 3室1厅 南,https://sh.lianjia.com/zufang/SH1905979912561360896.html,浦东 川沙 绿都绣云里,-,-,,,"官方核验, 精装",链家,2天前维护,4500元/月
Pudong,整租·金杨新村五街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1905983087599157248.html,浦东 金杨 金杨新村五街坊,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
Pudong,整租·张江汤臣豪园(三期) 2室2厅 南,https://sh.lianjia.com/zufang/SH1905981636550328320.html,浦东 张江 张江汤臣豪园(三期),-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,12000元/月
Pudong,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",梦佑国际青年社区,,2400元/月
Pudong,,,,,15.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",梦佑国际青年社区,,2100元/月
Pudong,整租·晶萃名邸 2室2厅 南,https://sh.lianjia.com/zufang/SH1905993324464963584.html,浦东 杨思前滩 晶萃名邸,-,-,,,"官方核验, 业主自荐, 近地铁, 精装, 双卫生间",链家,1天前维护,18000元/月
Pudong,,,,,35.00㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",梦佑国际青年社区,,2500-2550元/月
Pudong,整租·凯利海华府 4室2厅 南/北,https://sh.lianjia.com/zufang/SH1905995221712240640.html,浦东 北蔡 凯利海华府,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,32000元/月
Pudong,,,,,40.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",梦佑国际青年社区,,2700元/月
Pudong,整租·惠德新邨 2室1厅 南,https://sh.lianjia.com/zufang/SH1906181887022333952.html,浦东 北蔡 惠德新邨,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,5800元/月
Pudong,整租·艾森公馆 3室2厅 南,https://sh.lianjia.com/zufang/SH1906186003693961216.html,浦东 临港新城 艾森公馆,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,6500元/月
Pudong,整租·海鑫苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1906198748178939904.html,浦东 航头 海鑫苑,-,-,,,官方核验,链家,8天前维护,3000元/月
Pudong,整租·小上海新城 1室2厅 南,https://sh.lianjia.com/zufang/SH1906195994169573376.html,浦东 周浦 小上海新城,-,-,,,官方核验,链家,4天前维护,3900元/月
Pudong,整租·东方汇景苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1906197572230316032.html,浦东 塘桥 东方汇景苑,-,-,,,"官方核验, 精装",链家,1天前维护,12000元/月
Pudong,整租·光鸿苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1906194043814019072.html,浦东 南码头 光鸿苑,-,-,,,"官方核验, 精装",链家,3天前维护,9500元/月
Pudong,整租·龙阳花苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1906194925335085056.html,浦东 南码头 龙阳花苑,-,-,,,"官方核验, 精装, 双卫生间",链家,6天前维护,13500元/月
Pudong,整租·铂庭俱进家园 2室1厅 南,https://sh.lianjia.com/zufang/SH1906217754554269696.html,浦东 高行 铂庭俱进家园,-,-,,,"官方核验, 精装",链家,5天前维护,7300元/月
Pudong,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 开放厨房, 押一付一",泊寓,,4400元/月
Pudong,整租·万馨佳园 2室1厅 南,https://sh.lianjia.com/zufang/SH1906202227870007296.html,浦东 川沙 万馨佳园,-,-,,,"官方核验, 精装",链家,4天前维护,4300元/月
Pudong,整租·东园一村 2室0厅 南,https://sh.lianjia.com/zufang/SH1907395567449800704.html,浦东 陆家嘴 东园一村,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,6800元/月
Pudong,,,,10间在租,1室1厅1卫,,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",冠寓,,4805元/月
Pudong,整租·香山新村东北街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1907377308658827264.html,浦东 金杨 香山新村东北街坊,-,-,,,"官方核验, 近地铁",链家,今天维护,7000元/月
