district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Huangpu,整租·共和园小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1914660751889399808.html,黄浦 黄浦滨江 共和园小区,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,7000元/月
Huangpu,整租·杰仕豪庭 4室2厅 南/北,https://sh.lianjia.com/zufang/SH1913480080240148480.html,黄浦 人民广场 杰仕豪庭,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,34000元/月
Huangpu,整租·瞿溪新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1913825218439151616.html,黄浦 世博滨江 瞿溪新村,-,-,,,"官方核验, 新上, 随时看房",链家,今天维护,6100元/月
Huangpu,整租·打浦路303弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1797316318882430976.html,黄浦 打浦桥 打浦路303弄,,-,-,,"公寓, 月租, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,4690元/月
Huangpu,整租·瑞金二路48弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1862527008186040320.html,黄浦 淮海中路 瑞金二路48弄,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,6590元/月
Huangpu,整租·金色家园 2室3厅 南,https://sh.lianjia.com/zufang/SH1721782972287287296.html,黄浦 人民广场 金色家园,-,-,,,"官方核验, 近地铁, 双卫生间",链家,4天前维护,23000元/月
Huangpu,,,,,22.00㎡,1间在租,,"独栋公寓, 拎包入住, 近地铁, 精装",恩泽物业,,6500元/月
Huangpu,整租·淮海坊 2室1厅 南,https://sh.lianjia.com/zufang/SH2823174890759667712.html,黄浦 淮海中路 淮海坊,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,9500元/月
Huangpu,整租·中海建国里 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1736335750665863168.html,黄浦 老西门 中海建国里,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,1天前维护,34000元/月
Huangpu,整租·外滩公馆 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1735229814916251648.html,黄浦 黄浦滨江 外滩公馆,-,-,,,"官方核验, 精装, 双卫生间",链家,2天前维护,24000元/月
Huangpu,整租·华丽家族汇景天地(商业类) 1室1厅 北,https://sh.lianjia.com/zufang/SH1740292864300023808.html,黄浦 五里桥 华丽家族汇景天地(商业类),-,-,,,"近地铁, 精装, 随时看房",链家,4天前维护,8000元/月
Huangpu,,,,,153.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 有阳台, 开放厨房",立乐公寓,,30000元/月
Huangpu,,,,,230.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 有阳台, 开放厨房",立乐公寓,,30000元/月
Huangpu,整租·独立时代 1室1厅 东,https://sh.lianjia.com/zufang/SH1745296874711023616.html,黄浦 蓬莱公园 独立时代,-,-,,,"近地铁, 精装",链家,2天前维护,8000元/月
Huangpu,整租·复兴珑御一期 3室2厅 南,https://sh.lianjia.com/zufang/SH1601775362381971456.html,黄浦 老西门 复兴珑御一期,-,-,,,"官方核验, 精装",链家,4天前维护,60000元/月
Huangpu,整租·国际广场(卢湾) 2室2厅 东/东南,https://sh.lianjia.com/zufang/SH1607604459242782720.html,黄浦 新天地 国际广场(卢湾),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,18000元/月
Huangpu,整租·耀江花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1656892429527154688.html,黄浦 世博滨江 耀江花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,18800元/月
Huangpu,整租·河畔明珠 3室2厅 南,https://sh.lianjia.com/zufang/SH1903754543963832320.html,黄浦 南京东路 河畔明珠,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,4天前维护,18000元/月
Huangpu,,,,,168.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 开放厨房",立乐公寓,,22000元/月
Huangpu,,,,,40.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装",baseLITE,,8000元/月
Huangpu,整租·绿地名人坊 3室2厅 南,https://sh.lianjia.com/zufang/SH1903779074573074432.html,黄浦 黄浦滨江 绿地名人坊,-,-,,,"官方核验, 近地铁, 双卫生间",链家,3天前维护,17000元/月
Huangpu,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装",baseLITE,,9500元/月
Huangpu,,,,,75.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装",baseLITE,,11000元/月
Huangpu,整租·丽都大厦 2室1厅 东,https://sh.lianjia.com/zufang/SH1904105132769935360.html,黄浦 世博滨江 丽都大厦,-,-,,,近地铁,链家,今天维护,11000元/月
Huangpu,,,,,110.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房",壹公寓,,21000元/月
Huangpu,,,,,136.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房",壹公寓,,28000元/月
Huangpu,整租·市民新村 2室0厅 南,https://sh.lianjia.com/zufang/SH1904382543705145344.html,黄浦 世博滨江 市民新村,-,-,,,"官方核验, 近地铁",链家,6天前维护,6000元/月
Huangpu,,,,,200.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房",壹公寓,,38000元/月
Huangpu,整租·翠湖天地御苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1904403781215322112.html,黄浦 新天地 翠湖天地御苑,-,-,,,"官方核验, 近地铁, 精装",链家,13天前维护,24000元/月
Huangpu,整租·江阴路130弄 1室1厅 西,https://sh.lianjia.com/zufang/SH1904460696200937472.html,黄浦 人民广场 江阴路130弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,13天前维护,3600元/月
Huangpu,整租·益元大楼 3室0厅 西南,https://sh.lianjia.com/zufang/SH1904493163276402688.html,黄浦 世博滨江 益元大楼,-,-,,,"官方核验, 近地铁",链家,1天前维护,8200元/月
Huangpu,,,,,51.22㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",南舒房,,5200元/月
Huangpu,整租·嘉登公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1904555231178391552.html,黄浦 世博滨江 嘉登公寓,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,9800元/月
Huangpu,,,,,30.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",贝壳租房,,6600元/月
Huangpu,整租·乐安坊 2室0厅 南,https://sh.lianjia.com/zufang/SH1784438665477357568.html,黄浦 淮海中路 乐安坊,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,7980元/月
Huangpu,整租·百花公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1786959308508889088.html,黄浦 蓬莱公园 百花公寓,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,1天前维护,13500元/月
Huangpu,整租·耀江花园 1室1厅 南,https://sh.lianjia.com/zufang/SH1795756079670362112.html,黄浦 世博滨江 耀江花园,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,5天前维护,11000元/月
Huangpu,整租·华丽家族汇景天地(商业类) 1室1厅 东,https://sh.lianjia.com/zufang/SH1787436348437692416.html,黄浦 五里桥 华丽家族汇景天地(商业类),-,-,,,"近地铁, 精装",链家,8天前维护,11000元/月
Huangpu,,,,,33.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 开放厨房",行羽公寓,,4800元/月
Huangpu,整租·祥康里 1室0厅 南,https://sh.lianjia.com/zufang/SH1788124086912679936.html,黄浦 人民广场 祥康里,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,10天前维护,2500元/月
Huangpu,整租·耀江花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1888797890327871488.html,黄浦 世博滨江 耀江花园,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,15000元/月
Huangpu,,,,,37.38-37.57㎡,3间在租,,"独栋公寓, 近地铁, 精装, 有阳台, 开放厨房",城方公寓,,6264-6499元/月
Huangpu,,,,,24.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 开放厨房",青年之家,,3280元/月
Huangpu,,,,,66.75-66.93㎡,3间在租,,"独栋公寓, 近地铁, 精装, 有阳台, 开放厨房",城方公寓,,11289-12658元/月
Huangpu,,,,,30.00㎡,1间在租,,"新上, 独栋公寓, 月租, 近地铁, 有阳台, 开放厨房",青年之家,,3500元/月
Huangpu,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装",舟际公寓,,4500元/月
Huangpu,,,,,88.73㎡,3间在租,,"独栋公寓, 近地铁, 精装, 有阳台, 开放厨房",城方公寓,,15013-16794元/月
Huangpu,整租·瑞金二路198弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1888887165937516544.html,黄浦 淮海中路 瑞金二路198弄,-,-,,,"官方核验, 近地铁, 精装, 押一付一",链家,5天前维护,9800元/月
Huangpu,整租·上海滩新昌城 2室2厅 南,https://sh.lianjia.com/zufang/SH1888901551146139648.html,黄浦 人民广场 上海滩新昌城,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,2天前维护,15000元/月
Huangpu,,,,,38.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装",金意荣居公寓,,6400元/月
Huangpu,整租·长新大楼 2室1厅 南,https://sh.lianjia.com/zufang/SH1889156085764325376.html,黄浦 人民广场 长新大楼,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,9400元/月
Huangpu,整租·淮海晶华苑 4室2厅 南/北,https://sh.lianjia.com/zufang/SH1888939772605366272.html,黄浦 新天地 淮海晶华苑,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,35000元/月
Huangpu,整租·大同花园南区 2室1厅 南/西,https://sh.lianjia.com/zufang/SH1889305900544425984.html,黄浦 打浦桥 大同花园南区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,6天前维护,12500元/月
Huangpu,整租·汝南街小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1889542469238915072.html,黄浦 五里桥 汝南街小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
Huangpu,整租·南园新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1889631952814735360.html,黄浦 打浦桥 南园新村,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,5200元/月
Huangpu,整租·瞿溪新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1889670288812015616.html,黄浦 世博滨江 瞿溪新村,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6500元/月
Huangpu,整租·百汇大厦 2室2厅 南,https://sh.lianjia.com/zufang/SH1909214702089535488.html,黄浦 五里桥 百汇大厦,-,-,,,"公寓, 拎包入住, 近地铁",青池寓,13天前维护,18800元/月
Huangpu,整租·宏泰公寓 3室2厅 南,https://sh.lianjia.com/zufang/SH1891702079060180992.html,黄浦 人民广场 宏泰公寓,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,13天前维护,19500元/月
Huangpu,整租·申江新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1892210531972939776.html,黄浦 黄浦滨江 申江新苑,-,-,,,"官方核验, 精装, 双卫生间",链家,今天维护,13500元/月
Huangpu,整租·华润外滩九里 1室2厅 南,https://sh.lianjia.com/zufang/SH1892446246648414208.html,黄浦 黄浦滨江 华润外滩九里,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,16000元/月
Huangpu,整租·瑞金二路410弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1892234880545193984.html,黄浦 打浦桥 瑞金二路410弄,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,5300元/月
Huangpu,整租·济南路9号 2室2厅 西南,https://sh.lianjia.com/zufang/SH1892527361224605696.html,黄浦 新天地 济南路9号,-,-,,,"近地铁, 精装, 双卫生间",链家,13天前维护,33000元/月
Huangpu,,,,,23.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",桂客公寓,,4500元/月
Huangpu,整租·花园坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1892504259950280704.html,黄浦 淮海中路 花园坊,-,-,,,"官方核验, 近地铁",链家,4天前维护,6700元/月
Huangpu,整租·海潮新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1901222160706306048.html,黄浦 蓬莱公园 海潮新村,-,-,,,"官方核验, 近地铁, 随时看房",链家,3天前维护,5300元/月
Huangpu,整租·丽丽小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1901482430208933888.html,黄浦 五里桥 丽丽小区,-,-,,,"官方核验, 精装, 随时看房",链家,3天前维护,7000元/月
Huangpu,整租·丽园路514弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1901536041353871360.html,黄浦 五里桥 丽园路514弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,6500元/月
Huangpu,整租·市民新村 1室0厅 南,https://sh.lianjia.com/zufang/SH1909819974893961216.html,黄浦 世博滨江 市民新村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,5天前维护,6800元/月
Huangpu,整租·瞿溪路937弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1909913482682171392.html,黄浦 五里桥 瞿溪路937弄,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,5800元/月
Huangpu,整租·金汇园 2室1厅 南,https://sh.lianjia.com/zufang/SH1908889837075693568.html,黄浦 蓬莱公园 金汇园,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,10000元/月
Huangpu,整租·上海滩新昌城 3室2厅 南,https://sh.lianjia.com/zufang/SH1909134748869984256.html,黄浦 人民广场 上海滩新昌城,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,17500元/月
Huangpu,整租·独立时代 1室0厅 东南,https://sh.lianjia.com/zufang/SH1909153389380370432.html,黄浦 蓬莱公园 独立时代,-,-,,,"业主自荐, 近地铁, 精装",链家,2天前维护,6900元/月
Huangpu,整租·申江新苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1909176183438704640.html,黄浦 黄浦滨江 申江新苑,-,-,,,官方核验,链家,2天前维护,12800元/月
Huangpu,整租·豫欣公寓 3室1厅 西南,https://sh.lianjia.com/zufang/SH1910185600657391616.html,黄浦 蓬莱公园 豫欣公寓,-,-,,,"官方核验, 精装, 随时看房",链家,3天前维护,12600元/月
Huangpu,整租·新世纪大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1910231501920796672.html,黄浦 老西门 新世纪大厦,-,-,,,"近地铁, 精装",链家,2天前维护,6200元/月
Huangpu,整租·中福花苑 1室2厅 西北,https://sh.lianjia.com/zufang/SH1910242423938744320.html,黄浦 蓬莱公园 中福花苑,-,-,,,"官方核验, 近地铁",链家,11天前维护,7000元/月
Huangpu,整租·斜土新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1909210821171347456.html,黄浦 打浦桥 斜土新村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,8000元/月
Huangpu,整租·瞿四小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909212219904622592.html,黄浦 世博滨江 瞿四小区,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,1天前维护,5600元/月
Huangpu,整租·江南世纪新苑 2室2厅 东/南/北,https://sh.lianjia.com/zufang/SH1909448563331432448.html,黄浦 五里桥 江南世纪新苑,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,10500元/月
Huangpu,整租·融创外滩壹号院 4室2厅 南,https://sh.lianjia.com/zufang/SH1909457681278566400.html,黄浦 黄浦滨江 融创外滩壹号院,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,90000元/月
Huangpu,整租·银杏家园 3室2厅 南,https://sh.lianjia.com/zufang/SH1909525117373775872.html,黄浦 五里桥 银杏家园,-,-,,,"官方核验, 月租, 近地铁, 双卫生间",链家,6天前维护,15000元/月
Huangpu,整租·金谷邨 2室1厅 南,https://sh.lianjia.com/zufang/SH1909541875912540160.html,黄浦 淮海中路 金谷邨,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,今天维护,7380元/月
Huangpu,整租·海琪园 2室2厅 南,https://sh.lianjia.com/zufang/SH1909548738670493696.html,黄浦 黄浦滨江 海琪园,-,-,,,"官方核验, 精装",链家,1天前维护,13900元/月
Huangpu,整租·局门路241弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1910294394158710784.html,黄浦 五里桥 局门路241弄,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,4500元/月
Huangpu,整租·瑞金二路52弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1910532679124647936.html,黄浦 淮海中路 瑞金二路52弄,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,8000元/月
Huangpu,整租·黄浦众鑫城 3室2厅 南,https://sh.lianjia.com/zufang/SH1910593191501889536.html,黄浦 老西门 黄浦众鑫城,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,3天前维护,20000元/月
Huangpu,整租·南园新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1910595261034397696.html,黄浦 打浦桥 南园新村,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,8500元/月
Huangpu,整租·南园新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909575354398277632.html,黄浦 打浦桥 南园新村,-,-,,,"官方核验, 近地铁",链家,11天前维护,5800元/月
Huangpu,整租·集贤邨 2室0厅 东/南/西/北,https://sh.lianjia.com/zufang/SH1909573757211508736.html,黄浦 董家渡 集贤邨,-,-,,,"官方核验, 近地铁",链家,3天前维护,4200元/月
Huangpu,整租·局后小区 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1909821182002069504.html,黄浦 五里桥 局后小区,-,-,,,"官方核验, 精装",链家,5天前维护,7100元/月
Huangpu,整租·中福浦江汇 2室1厅 南,https://sh.lianjia.com/zufang/SH1909830775084154880.html,黄浦 蓬莱公园 中福浦江汇,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,6天前维护,12000元/月
Huangpu,整租·华教大厦 2室2厅 南,https://sh.lianjia.com/zufang/SH1910920277848489984.html,黄浦 蓬莱公园 华教大厦,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,12000元/月
Huangpu,整租·百溪公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1910978970283671552.html,黄浦 五里桥 百溪公寓,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6800元/月
Huangpu,整租·汝南街小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1910980477775249408.html,黄浦 五里桥 汝南街小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,6天前维护,7200元/月
Huangpu,整租·茂名南路136号 1室1厅 南,https://sh.lianjia.com/zufang/SH1711319799914561536.html,黄浦 淮海中路 茂名南路136号,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,7000元/月
Huangpu,整租·东业大厦 2室2厅 东南,https://sh.lianjia.com/zufang/SH1723616067487531008.html,黄浦 豫园 东业大厦,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,15800元/月
Huangpu,整租·金色家园 2室3厅 南,https://sh.lianjia.com/zufang/SH1721782972287287296.html,黄浦 人民广场 金色家园,-,-,,,"官方核验, 近地铁, 双卫生间",链家,4天前维护,23000元/月
Huangpu,整租·淮海坊 2室1厅 南,https://sh.lianjia.com/zufang/SH2823174890759667712.html,黄浦 淮海中路 淮海坊,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,9500元/月
Huangpu,整租·中海建国里 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1736335750665863168.html,黄浦 老西门 中海建国里,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,1天前维护,34000元/月
Huangpu,整租·外滩公馆 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1735229814916251648.html,黄浦 黄浦滨江 外滩公馆,-,-,,,"官方核验, 精装, 双卫生间",链家,2天前维护,24000元/月
Huangpu,整租·华丽家族汇景天地(商业类) 1室1厅 北,https://sh.lianjia.com/zufang/SH1740292864300023808.html,黄浦 五里桥 华丽家族汇景天地(商业类),-,-,,,"近地铁, 精装, 随时看房",链家,4天前维护,8000元/月
Huangpu,整租·独立时代 1室1厅 东,https://sh.lianjia.com/zufang/SH1745296874711023616.html,黄浦 蓬莱公园 独立时代,-,-,,,"近地铁, 精装",链家,2天前维护,8000元/月
Huangpu,整租·复兴珑御一期 3室2厅 南,https://sh.lianjia.com/zufang/SH1601775362381971456.html,黄浦 老西门 复兴珑御一期,-,-,,,"官方核验, 精装",链家,4天前维护,60000元/月
Huangpu,整租·国际广场(卢湾) 2室2厅 东/东南,https://sh.lianjia.com/zufang/SH1607604459242782720.html,黄浦 新天地 国际广场(卢湾),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,18000元/月
Huangpu,整租·耀江花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1656892429527154688.html,黄浦 世博滨江 耀江花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,18800元/月
Huangpu,整租·协和里 1室0厅 南,https://sh.lianjia.com/zufang/SH1687310459230748672.html,黄浦 人民广场 协和里,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,13天前维护,2500元/月
Huangpu,整租·华润外滩九里 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1732717523855474688.html,黄浦 黄浦滨江 华润外滩九里,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,43000元/月
Huangpu,整租·佳成大厦(公寓) 3室2厅 南,https://sh.lianjia.com/zufang/SH1784233109424701440.html,黄浦 豫园 佳成大厦(公寓),-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,7天前维护,24500元/月
Huangpu,整租·耀江花园 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1734889198093074432.html,黄浦 世博滨江 耀江花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,22000元/月
Huangpu,整租·华丽家族汇景天地(商业类) 1室1厅 北,https://sh.lianjia.com/zufang/SH1753772107335991296.html,黄浦 五里桥 华丽家族汇景天地(商业类),-,-,,,"近地铁, 精装",链家,3天前维护,8200元/月
Huangpu,整租·露香园 4室2厅 南,https://sh.lianjia.com/zufang/SH1786317505350860800.html,黄浦 豫园 露香园,-,-,,,"官方核验, 精装",链家,6天前维护,55000元/月
Huangpu,整租·瑞雪大楼 1室1厅 西南,https://sh.lianjia.com/zufang/SH1788463938497675264.html,黄浦 淮海中路 瑞雪大楼,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,6300元/月
Huangpu,整租·中福浦江汇 1室1厅 南,https://sh.lianjia.com/zufang/SH1763823822638678016.html,黄浦 蓬莱公园 中福浦江汇,-,-,,,"官方核验, 近地铁, 精装",链家,10天前维护,7800元/月
Huangpu,整租·新世纪大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1767855299386933248.html,黄浦 老西门 新世纪大厦,-,-,,,"近地铁, 精装",链家,10天前维护,6600元/月
Huangpu,整租·新地苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1790371461765005312.html,黄浦 豫园 新地苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,12天前维护,15000元/月
Huangpu,整租·汝南街小区 1室1厅 东/南,https://sh.lianjia.com/zufang/SH1791410303066439680.html,黄浦 五里桥 汝南街小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,12天前维护,8000元/月
Huangpu,整租·振华里小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1792138483809124352.html,黄浦 新天地 振华里小区,-,-,,,"官方核验, 近地铁",链家,今天维护,9500元/月
Huangpu,整租·龙门邨 1室1厅 南,https://sh.lianjia.com/zufang/SH1898619873508982784.html,黄浦 豫园 龙门邨,-,-,,,官方核验,链家,今天维护,6000元/月
Huangpu,整租·滨江名人苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1898654584482562048.html,黄浦 黄浦滨江 滨江名人苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,今天维护,16000元/月
Huangpu,整租·雾晓大楼 1室1厅 南,https://sh.lianjia.com/zufang/SH1898697437376151552.html,黄浦 世博滨江 雾晓大楼,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,6天前维护,5500元/月
Huangpu,整租·天天花园 1室1厅 南,https://sh.lianjia.com/zufang/SH1898999965192028160.html,黄浦 打浦桥 天天花园,-,-,,,"官方核验, 近地铁, 精装, 押一付一",链家,12天前维护,10000元/月
Huangpu,整租·蓬莱大厦 2室2厅 南,https://sh.lianjia.com/zufang/SH1898999765031452672.html,黄浦 老西门 蓬莱大厦,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,11800元/月
Huangpu,整租·西凌新邨 2室1厅 南/西/北,https://sh.lianjia.com/zufang/SH1897277998403420160.html,黄浦 蓬莱公园 西凌新邨,-,-,,,"官方核验, 近地铁",链家,2天前维护,7600元/月
Huangpu,整租·绿地海珀黄浦 3室2厅 南,https://sh.lianjia.com/zufang/SH1897531012276027392.html,黄浦 蓬莱公园 绿地海珀黄浦,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,39800元/月
Huangpu,整租·南昌路136弄 2室0厅 南,https://sh.lianjia.com/zufang/SH1897926898495782912.html,黄浦 淮海中路 南昌路136弄,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,8500元/月
Huangpu,整租·金日世家 2室2厅 南,https://sh.lianjia.com/zufang/SH1897965557479636992.html,黄浦 蓬莱公园 金日世家,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,13500元/月
Huangpu,整租·融创外滩壹号院 4室2厅 南,https://sh.lianjia.com/zufang/SH1899085126432718848.html,黄浦 黄浦滨江 融创外滩壹号院,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,80999元/月
Huangpu,整租·车站支路9弄 2室2厅 南,https://sh.lianjia.com/zufang/SH1899288760726585344.html,黄浦 蓬莱公园 车站支路9弄,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,9500元/月
Huangpu,整租·瞿西新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1899331346463981568.html,黄浦 打浦桥 瞿西新村,-,-,,,"官方核验, 近地铁",链家,5天前维护,5300元/月
Huangpu,整租·市民新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1899434564464410624.html,黄浦 世博滨江 市民新村,-,-,,,"官方核验, 近地铁",链家,4天前维护,7800元/月
Huangpu,整租·瞿四小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1898282485897232384.html,黄浦 世博滨江 瞿四小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,13天前维护,5800元/月
Huangpu,整租·国际广场(卢湾) 2室1厅 南,https://sh.lianjia.com/zufang/SH1898281411979247616.html,黄浦 新天地 国际广场(卢湾),-,-,,,"官方核验, 精装",链家,3天前维护,13000元/月
Huangpu,整租·思南路115弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1898302976716439552.html,黄浦 打浦桥 思南路115弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,5300元/月
Huangpu,整租·市民新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1898601977856655360.html,黄浦 世博滨江 市民新村,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6500元/月
Huangpu,整租·浦江公馆 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1898665070691352576.html,黄浦 黄浦滨江 浦江公馆,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,25000元/月
