district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Changning,整租·长宁支路320弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1900760101250138112.html,长宁 中山公园 长宁支路320弄,-,-,,,"官方核验, 近地铁",链家,1天前维护,6200元/月
Changning,,,,,50.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",C9公寓,,3900元/月
Changning,整租·翠春小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1900771358736908288.html,长宁 北新泾 翠春小区,-,-,,,官方核验,链家,今天维护,4800元/月
Changning,整租·东湖名苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1899460397983858688.html,长宁 新华路 东湖名苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,6天前维护,17000元/月
Changning,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",C9公寓,,2800元/月
Changning,,,,,68.63㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",城方公寓,,13824元/月
Changning,,,,,17.00-25.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",邑舍公寓,,3900-4700元/月
Changning,,,,,136.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",城方公寓,,15912元/月
Changning,整租·维多利亚(公寓) 2室2厅 南,https://sh.lianjia.com/zufang/SH1899476882097700864.html,长宁 古北 维多利亚(公寓),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,13000元/月
Changning,整租·新泾一村 2室1厅 南,https://sh.lianjia.com/zufang/SH1899776563503693824.html,长宁 北新泾 新泾一村,-,-,,,"官方核验, 近地铁",链家,4天前维护,6000元/月
Changning,整租·沪西别墅 2室1厅 南,https://sh.lianjia.com/zufang/SH1900068162875949056.html,长宁 中山公园 沪西别墅,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,8800元/月
Changning,整租·虹桥小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1901198839990190080.html,长宁 虹桥 虹桥小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,4500元/月
Changning,整租·西郊紫薇花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1901222848060456960.html,长宁 仙霞 西郊紫薇花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,29000元/月
Changning,整租·虹储小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1901256871436615680.html,长宁 虹桥 虹储小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,3天前维护,6000元/月
Changning,整租·天山华庭 1室1厅 南,https://sh.lianjia.com/zufang/SH1901466747790163968.html,长宁 天山 天山华庭,-,-,,,"官方核验, 近地铁, 精装, 押一付一",链家,3天前维护,9500元/月
Changning,,,,,32.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一",合景昕舍,,5300元/月
Changning,,,,,15.00㎡,1间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",创客·巢,,2231元/月
Changning,整租·中阳小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1903087208567406592.html,长宁 中山公园 中阳小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,7500元/月
Changning,整租·化工小区(长宁) 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1903297222397657088.html,长宁 新华路 化工小区(长宁),-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,8800元/月
Changning,整租·红庄小区 2室1厅 东,https://sh.lianjia.com/zufang/SH1903368716272271360.html,长宁 新华路 红庄小区,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,10000元/月
Changning,整租·茅台花苑 2室1厅 东南/西南,https://sh.lianjia.com/zufang/SH1903394638799044608.html,长宁 仙霞 茅台花苑,-,-,,,"官方核验, 近地铁, 随时看房",链家,3天前维护,7600元/月
Changning,整租·虹旭小区 2室0厅 南/北,https://sh.lianjia.com/zufang/SH1903408435123191808.html,长宁 虹桥 虹旭小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,5300元/月
Changning,,,,,95.00㎡,2间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",誉舍,,16000元/月
Changning,整租·天山五村 2室0厅 南,https://sh.lianjia.com/zufang/SH1912446801152049152.html,长宁 仙霞 天山五村,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,2天前维护,7000元/月
Changning,,,,,33.00㎡,3间在租,,"独栋公寓, 精装, 开放厨房, 押一付一",创客·巢,,3414元/月
Changning,整租·古北国际广场 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1912484032654868480.html,长宁 古北 古北国际广场,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装, 双卫生间",链家,2天前维护,18000元/月
Changning,,,,,50.00-65.00㎡,2间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",创客·巢,,5200元/月
Changning,整租·科宁公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH1912511075694149632.html,长宁 中山公园 科宁公寓,-,-,,,"官方核验, 新上, 近地铁",链家,2天前维护,6300元/月
Changning,,,,,35.00㎡,3间在租,,"独栋公寓, 月租, 拎包入住, 精装, 开放厨房, 押一付一",创客·巢,,3080-3395元/月
Changning,整租·华松西区（仙霞西路700弄） 2室1厅 南,https://sh.lianjia.com/zufang/SH1912552455082606592.html,长宁 北新泾 华松西区（仙霞西路700弄）,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,3天前维护,6200元/月
Changning,,,,,35.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城市e族,,4100元/月
Changning,整租·宁康小区 2室0厅 南/北,https://sh.lianjia.com/zufang/SH1912701997476216832.html,长宁 中山公园 宁康小区,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,6800元/月
Changning,,,,,45.00-48.00㎡,2间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",兴国公寓,,7000-7500元/月
Changning,整租·天山路1922弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1912731860958445568.html,长宁 中山公园 天山路1922弄,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,4天前维护,6500元/月
Changning,整租·凯欣豪园 2室2厅 南,https://sh.lianjia.com/zufang/SH1912724042343776256.html,长宁 中山公园 凯欣豪园,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,4天前维护,17500元/月
Changning,整租·东诸安浜路61号 2室1厅 南,https://sh.lianjia.com/zufang/SH1912723238446694400.html,长宁 镇宁路 东诸安浜路61号,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,8500元/月
Changning,整租·天山星城 2室2厅 南,https://sh.lianjia.com/zufang/SH1913511006357684224.html,长宁 天山 天山星城,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,3天前维护,10500元/月
Changning,,,,,35.00-40.00㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城市e族,,4680-4800元/月
Changning,,,,,15.00㎡,1间在租,,"独栋公寓, 精装, 押一付一",创客·巢,,2300元/月
Changning,整租·北汪小区 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1913526454541352960.html,长宁 镇宁路 北汪小区,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,10000元/月
Changning,,,,,60.00㎡,2间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",创客·巢,,5600元/月
Changning,整租·华阳路60号 1室1厅 东,https://sh.lianjia.com/zufang/SH1913533081306791936.html,长宁 中山公园 华阳路60号,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,4500元/月
Changning,整租·仙逸小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1912892457842900992.html,长宁 仙霞 仙逸小区,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,5000元/月
Changning,整租·爱建小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1913870788679696384.html,长宁 虹桥 爱建小区,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,1天前维护,5300元/月
Changning,整租·虹桥中山广场 3室1厅 南,https://sh.lianjia.com/zufang/SH1913884641262043136.html,长宁 新华路 虹桥中山广场,-,-,,,"官方核验, 新上, 近地铁, 精装, 押一付一, 双卫生间",链家,1天前维护,13000元/月
Changning,整租·中山元一新苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1913888554501537792.html,长宁 新华路 中山元一新苑,-,-,,,"官方核验, 新上, 近地铁, 精装, 双卫生间",链家,今天维护,20000元/月
Changning,整租·光华大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1874655691189256192.html,长宁 仙霞 光华大厦,-,-,,,"近地铁, 精装",链家,5天前维护,6000元/月
Changning,整租·城宁花苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1874713577965748224.html,长宁 中山公园 城宁花苑,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,14500元/月
Changning,整租·申亚新华府 4室2厅 南,https://sh.lianjia.com/zufang/SH1874744753841504256.html,长宁 新华路 申亚新华府,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,10天前维护,19000元/月
Changning,整租·绿园十村 2室1厅 南,https://sh.lianjia.com/zufang/SH1874805372183642112.html,长宁 北新泾 绿园十村,-,-,,,"官方核验, 精装",链家,4天前维护,7000元/月
Changning,整租·中山西路644号 1室1厅 东,https://sh.lianjia.com/zufang/SH1875379798440673280.html,长宁 中山公园 中山西路644号,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,5850元/月
Changning,整租·伦敦广场 3室2厅 南,https://sh.lianjia.com/zufang/SH1875499909843517440.html,长宁 古北 伦敦广场,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,7天前维护,25000元/月
Changning,整租·和平小区(长宁) 2室1厅 南,https://sh.lianjia.com/zufang/SH1865001751212457984.html,长宁 新华路 和平小区(长宁),-,-,,,"官方核验, 近地铁, 随时看房",链家,10天前维护,6733元/月
Changning,整租·新海小区(长宁) 3室1厅 南,https://sh.lianjia.com/zufang/SH1865435133260070912.html,长宁 镇宁路 新海小区(长宁),-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,8000元/月
Changning,整租·长宁88金廷 4室2厅 南,https://sh.lianjia.com/zufang/SH1870686332364259328.html,长宁 中山公园 长宁88金廷,-,-,,,"官方核验, 精装",链家,7天前维护,45000元/月
Changning,整租·昭化东路82弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1870437720690524160.html,长宁 镇宁路 昭化东路82弄,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,5300元/月
Changning,整租·虹园六村 2室1厅 南,https://sh.lianjia.com/zufang/SH1870745490081972224.html,长宁 北新泾 虹园六村,-,-,,,"官方核验, 精装",链家,2天前维护,7800元/月
Changning,整租·三泾北宅小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1871768112458629120.html,长宁 中山公园 三泾北宅小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,11天前维护,7000元/月
Changning,整租·凯欣豪园 3室2厅 南,https://sh.lianjia.com/zufang/SH1871478490482606080.html,长宁 中山公园 凯欣豪园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,6天前维护,20000元/月
Changning,整租·中银淮海苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1873202882413592576.html,长宁 新华路 中银淮海苑,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,16800元/月
Changning,整租·友联大楼 2室1厅 东,https://sh.lianjia.com/zufang/SH1872952174745485312.html,长宁 中山公园 友联大楼,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,8天前维护,7500元/月
Changning,整租·巴黎花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1873340184720834560.html,长宁 古北 巴黎花园,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,13500元/月
Changning,整租·路易凯旋宫 3室2厅 南,https://sh.lianjia.com/zufang/SH1873283656768815104.html,长宁 中山公园 路易凯旋宫,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,21000元/月
Changning,整租·美丽华花园(公寓) 3室2厅 南,https://sh.lianjia.com/zufang/SH1875860205355401216.html,长宁 古北 美丽华花园(公寓),-,-,,,"官方核验, 近地铁, 双卫生间, 随时看房",链家,14天前维护,17000元/月
Changning,整租·新泾七村 1室1厅 南,https://sh.lianjia.com/zufang/SH1875860263249379328.html,长宁 北新泾 新泾七村,-,-,,,"官方核验, 近地铁",链家,2天前维护,4800元/月
Changning,整租·领尚国际酒店公寓 2室1厅 东/北,https://sh.lianjia.com/zufang/SH1876545672300199936.html,长宁 古北 领尚国际酒店公寓,-,-,,,精装,链家,3天前维护,8100元/月
Changning,整租·金马公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1876543069604544512.html,长宁 古北 金马公寓,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,11000元/月
Changning,整租·南洋新都 3室2厅 南,https://sh.lianjia.com/zufang/SH1876888498045190144.html,长宁 天山 南洋新都,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,18000元/月
Changning,整租·天山新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1876838677884174336.html,长宁 天山 天山新苑,-,-,,,"官方核验, 近地铁, 精装",链家,9天前维护,9200元/月
Changning,整租·金鹿公寓 4室2厅 南,https://sh.lianjia.com/zufang/SH1876991615608815616.html,长宁 古北 金鹿公寓,-,-,,,官方核验,链家,13天前维护,34000元/月
Changning,整租·昭化路55弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1877222643891961856.html,长宁 中山公园 昭化路55弄,-,-,,,"官方核验, 近地铁, 精装",链家,11天前维护,7100元/月
Changning,整租·虹纺小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1873600311667458048.html,长宁 虹桥 虹纺小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,6000元/月
Changning,整租·爱都公寓 3室2厅 南,https://sh.lianjia.com/zufang/SH1873723576289329152.html,长宁 西郊 爱都公寓,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,2天前维护,17000元/月
Changning,整租·天山怡景苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1873930302896734208.html,长宁 天山 天山怡景苑,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,12500元/月
Changning,整租·领尚国际酒店公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH1874327380856668160.html,长宁 古北 领尚国际酒店公寓,-,-,,,,链家,12天前维护,6300元/月
Changning,整租·中东小区 2室1厅 东/西,https://sh.lianjia.com/zufang/SH1875408801604042752.html,长宁 新华路 中东小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,6900元/月
Changning,整租·同安苑 3室1厅 南,https://sh.lianjia.com/zufang/SH1910255184462741504.html,长宁 新华路 同安苑,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,13500元/月
Changning,整租·巴黎花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1910267289173753856.html,长宁 古北 巴黎花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,今天维护,14500元/月
Changning,整租·虹梅花苑 1室0厅 南,https://sh.lianjia.com/zufang/SH1910300013271973888.html,长宁 西郊 虹梅花苑,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,4500元/月
Changning,整租·长宁路405弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1910319916980895744.html,长宁 中山公园 长宁路405弄,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,1天前维护,7500元/月
Changning,整租·紫竹小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909544203709317120.html,长宁 北新泾 紫竹小区,-,-,,,"官方核验, 业主自荐, 近地铁, 随时看房",链家,4天前维护,4000元/月
Changning,整租·虹东小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1910550646218555392.html,长宁 虹桥 虹东小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,5500元/月
Changning,整租·郁庭峰 3室2厅 南,https://sh.lianjia.com/zufang/SH1910564135578370048.html,长宁 北新泾 郁庭峰,-,-,,,"官方核验, 精装",链家,今天维护,11000元/月
Changning,整租·陶安小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1910567292488384512.html,长宁 中山公园 陶安小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,6500元/月
Changning,整租·虹霞小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1910586143976456192.html,长宁 仙霞 虹霞小区,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,8200元/月
Changning,整租·宝北小区 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1910655157989801984.html,长宁 西郊 宝北小区,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,5100元/月
Changning,整租·水霞小区 3室1厅 南,https://sh.lianjia.com/zufang/SH1910672550824771584.html,长宁 仙霞 水霞小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,7200元/月
Changning,整租·友谊小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1910696334566883328.html,长宁 中山公园 友谊小区,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,5天前维护,5000元/月
Changning,整租·中科小区(长宁) 2室1厅 南,https://sh.lianjia.com/zufang/SH1910558913346928640.html,长宁 虹桥 中科小区(长宁),-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
Changning,整租·金钟小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1911662737771986944.html,长宁 北新泾 金钟小区,-,-,,,"官方核验, 精装",链家,5天前维护,5600元/月
Changning,整租·天台家园 1室1厅 南,https://sh.lianjia.com/zufang/SH1910559275759960064.html,长宁 仙霞 天台家园,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,7800元/月
Changning,整租·虹桥河滨花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1910570603505516544.html,长宁 中山公园 虹桥河滨花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,2天前维护,19000元/月
Changning,整租·金菊小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1910669910011281408.html,长宁 北新泾 金菊小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,3天前维护,4600元/月
Changning,整租·昭化东路82弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1910675661027016704.html,长宁 镇宁路 昭化东路82弄,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,5200元/月
Changning,整租·芙江小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1910685186211708928.html,长宁 仙霞 芙江小区,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,今天维护,7500元/月
Changning,整租·程桥二村 2室1厅 西,https://sh.lianjia.com/zufang/SH1910681634793848832.html,长宁 西郊 程桥二村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,7500元/月
Changning,整租·天山华庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1911700920584896512.html,长宁 天山 天山华庭,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,6天前维护,13800元/月
Changning,整租·虹梅花苑 2室0厅 南,https://sh.lianjia.com/zufang/SH1911717104663396352.html,长宁 西郊 虹梅花苑,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,6天前维护,5500元/月
Changning,整租·威宁小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1911719064351277056.html,长宁 仙霞 威宁小区,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,6500元/月
Changning,整租·茅台花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1911721673267085312.html,长宁 仙霞 茅台花苑,-,-,,,"官方核验, 业主自荐, 近地铁",链家,3天前维护,6800元/月
Changning,整租·春天花园 1室2厅 东南/南,https://sh.lianjia.com/zufang/SH1911728522238361600.html,长宁 中山公园 春天花园,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,11000元/月
Changning,整租·天蒲小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1911731697880137728.html,长宁 北新泾 天蒲小区,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,4500元/月
Changning,整租·悦达花苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1911000510920392704.html,长宁 中山公园 悦达花苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,12000元/月
Changning,整租·中山学林苑 4室2厅 东南,https://sh.lianjia.com/zufang/SH1879098194932006912.html,长宁 中山公园 中山学林苑,-,-,,,"官方核验, 近地铁, 双卫生间",链家,13天前维护,23800元/月
Changning,整租·虹桥城市花园(公寓) 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1879116264639561728.html,长宁 古北 虹桥城市花园(公寓),-,-,,,"官方核验, 精装, 双卫生间",链家,14天前维护,16500元/月
Changning,整租·水霞小区 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1879389289532358656.html,长宁 仙霞 水霞小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,6800元/月
Changning,整租·番禺路295弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1909606052651859968.html,长宁 新华路 番禺路295弄,-,-,,,"官方核验, 近地铁, 精装, 押一付一",链家,6天前维护,5800元/月
Changning,整租·茅台雅苑 2室1厅 西南,https://sh.lianjia.com/zufang/SH1909826751941312512.html,长宁 仙霞 茅台雅苑,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,7500元/月
Changning,整租·长虹小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909877972442021888.html,长宁 新华路 长虹小区,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,6900元/月
Changning,整租·新泾五村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909857139610877952.html,长宁 北新泾 新泾五村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,4800元/月
Changning,整租·仙逸小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909888583985004544.html,长宁 仙霞 仙逸小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,1天前维护,4800元/月
Changning,整租·虹一小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1908877767135461376.html,长宁 虹桥 虹一小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
Changning,整租·瑞冬小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1908878398583734272.html,长宁 北新泾 瑞冬小区,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,5200元/月
Changning,整租·威宁小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1909075064796479488.html,长宁 仙霞 威宁小区,-,-,,,"官方核验, 近地铁",链家,11天前维护,7700元/月
Changning,整租·新华路669弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1909111973581160448.html,长宁 新华路 新华路669弄,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,5天前维护,5300元/月
Changning,整租·金色贝拉维 2室2厅 南,https://sh.lianjia.com/zufang/SH1909113532943695872.html,长宁 古北 金色贝拉维,-,-,,,"官方核验, 近地铁, 精装, 押一付一",链家,今天维护,18000元/月
Changning,整租·广友小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1909099300952997888.html,长宁 北新泾 广友小区,-,-,,,"官方核验, 精装",链家,今天维护,6000元/月
Changning,整租·海富公寓 2室1厅 东/南,https://sh.lianjia.com/zufang/SH1909179094591864832.html,长宁 新华路 海富公寓,-,-,,,"官方核验, 近地铁, 精装",链家,12天前维护,14000元/月
Changning,整租·荣华东道112号 3室2厅 东/西,https://sh.lianjia.com/zufang/SH1909928963354918912.html,长宁 古北 荣华东道112号,-,-,,,"官方核验, 业主自荐, 近地铁, 精装, 双卫生间",链家,2天前维护,15000元/月
Changning,整租·武定西路1371弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1909956138783211520.html,长宁 镇宁路 武定西路1371弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,4500元/月
Changning,整租·水霞小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909980849630085120.html,长宁 仙霞 水霞小区,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,5000元/月
Changning,整租·杜家宅小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1910197788168159232.html,长宁 仙霞 杜家宅小区,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,5200元/月
Changning,整租·法华镇路315弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1910197631485739008.html,长宁 新华路 法华镇路315弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,5800元/月
Changning,整租·中银淮海苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1910192703786713088.html,长宁 新华路 中银淮海苑,-,-,,,"官方核验, 近地铁, 精装",链家,10天前维护,9800元/月
Changning,整租·绿地海怡公寓 1室1厅 东南,https://sh.lianjia.com/zufang/SH1910229089881423872.html,长宁 中山公园 绿地海怡公寓,-,-,,,"官方核验, 精装",链家,8天前维护,8300元/月
Changning,整租·新泾七村 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1910240494584070144.html,长宁 北新泾 新泾七村,-,-,,,官方核验,链家,7天前维护,5800元/月
Changning,整租·茅台新苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1910245779671351296.html,长宁 仙霞 茅台新苑,-,-,,,"官方核验, 近地铁",链家,2天前维护,7000元/月
Changning,整租·长宁支路310弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1910247570639159296.html,长宁 中山公园 长宁支路310弄,-,-,,,"官方核验, 近地铁, 精装",链家,11天前维护,6800元/月
Changning,整租·杜家宅小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1909198936686460928.html,长宁 仙霞 杜家宅小区,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,6750元/月
Changning,整租·虹霞小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1909210348683001856.html,长宁 仙霞 虹霞小区,-,-,,,"官方核验, 业主自荐, 近地铁",链家,6天前维护,4500元/月
Changning,整租·虹日小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1909227705530843136.html,长宁 虹桥 虹日小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,6200元/月
Changning,整租·古宋小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909439687102038016.html,长宁 仙霞 古宋小区,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,6000元/月
Changning,整租·御翠豪庭 3室2厅 南,https://sh.lianjia.com/zufang/SH1909448509904388096.html,长宁 古北 御翠豪庭,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,26000元/月
Changning,整租·强生古北花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1909474447551627264.html,长宁 古北 强生古北花园,-,-,,,"官方核验, 业主自荐, 近地铁, 精装, 双卫生间",链家,1天前维护,20000元/月
Changning,整租·延安西路970弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1909507413401141248.html,长宁 新华路 延安西路970弄,-,-,,,"官方核验, 近地铁",链家,5天前维护,6999元/月
Changning,整租·紫竹小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909502094973337600.html,长宁 北新泾 紫竹小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,6天前维护,4988元/月
Changning,整租·里昂花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1903779609648824320.html,长宁 古北 里昂花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,13天前维护,25000元/月
